id,date_time,loan_number,emi_amount,loan_amount,principal_outstanding,cp_name,total_penalty_charges,tenure,current_bucket_name,month_year,is_unable_to_pay,latitude,longitude,user_id,branch_id,image_uploaded,is_visit_done_from_allocations,reporting_officer_id,Customer Not Available,PTP,Paid,total_charges,payment_link,district_plot
30418,2023-11-23 04:08:11,QA_161_08,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-11,True,17.369778,78.53981,7211675f-0260-40ea-a60f-065c8ca7350b,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy
40419,2024-03-11 06:31:19,DEV_0014,99.0,1200000.0,1000000.0,INDIFY,12.0,20,2,2024-03,False,17.370869,78.543396,87c0eac6-d694-41a4-82bd-a1aa1f6ee620,5a170c58-bff9-4b92-82ab-7fda6f729964,True,True,40030b41-4606-433f-934f-d70b42feb2c6,1,0,1,0.0,False,Ranga Reddy
40553,2024-03-13 13:33:53,INCENTIVE_0133,99.0,1200000.0,1000000.0,TEST CP1,12.0,20,2,2024-03,False,17.36971,78.539825,87c0eac6-d694-41a4-82bd-a1aa1f6ee620,a3233db7-1c29-497e-b531-dc179b649362,False,True,74a76b9e-d71d-47db-afc5-29964dd585c4,0,0,1,0.0,False,Ranga Reddy
40882,2024-03-27 10:45:50,BNPL_QA_0137,8800.21,1200000.0,1000000.0,INDIFY,0.0,20,BKT 0,2024-03,False,17.369709,78.53984,a3855922-de17-4501-ba50-ff42a883fa84,a144da0c-73cf-44be-b617-cfd33f9387ad,False,True,f10eeb27-cc68-499a-bad8-5b23e221492e,0,0,1,0.0,False,Ranga Reddy
30572,2023-12-01 06:29:36,TEST_002,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-12,True,17.3697,78.53981,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1bcac44c-ca3a-4881-854a-8fd2feef4dea,False,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1,0,0,0.0,False,Ranga Reddy
4957,2023-05-12 03:45:10,AT1234611,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-05,False,17.436472,78.44062,aef28684-aa1b-4583-ad21-01cd2bf9f5e7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,True,False,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,2,3,5,0.0,False,Ranga Reddy
32748,2024-02-16 09:52:10,LOCATION_FEB_MEMORYLEAK_289,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-02,True,17.367748,78.53947,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,1,0,0,0.0,False,Ranga Reddy
46662,2024-05-28 09:14:28,I_5_002,99.0,1200000.0,1000000.0,BIRLA FINANCE 11,12.0,20,2,2024-05,False,17.369688,78.53984,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy
6820,2023-09-13 13:17:27,LNMP9876577,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-09,True,17.369705,78.53979,25daa2e4-e46c-4cbf-82fc-db0918fed0de,ea9e6a98-ac1a-4638-8e10-672527a1762b,True,True,2f351bc4-0124-4c69-9bca-c8bb41ffac21,0,1,0,0.0,False,Ranga Reddy
30233,2023-11-20 07:07:54,PRODTESTING00139,8800.21,1200000.0,1000000.0,QA,200.88,20,2,2023-11,True,17.369715,78.539795,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy
6397,2023-07-12 06:06:04,BA1234634,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-07,False,17.402637,78.372894,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,False,7410244a-088e-4383-833d-dd2389efa8b3,2,3,3,0.0,False,Ranga Reddy
6343,2023-07-08 18:03:00,TEST12,8800.2,140000.0,0.0,TEST CP1,200.0,20,2.1,2023-07,True,17.436487,78.440605,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy
30100,2023-11-20 07:10:40,NOT000012,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-11,True,17.369717,78.5398,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy
6640,2023-09-07 17:50:34,TCA12345722,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-09,True,17.369831,78.53983,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,3,1,0,0.0,False,Ranga Reddy
5710,2023-05-11 03:07:49,QA1234569,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2.35,2023-05,False,17.402723,78.37282,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,False,False,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,2,0,2,0.0,False,Ranga Reddy
40816,2024-03-26 11:25:45,A002,99.0,1200000.0,1000000.0,QWE_123/ADSSF 123,0.0,20,QWE_123/ADSSF 123,2024-03,False,0.0,0.0,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,
53205,2024-08-23 03:43:25,L0026,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.40268,78.37292,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1,0,0,0.0,False,Ranga Reddy
6902,2023-09-18 07:30:49,LNMP98765465,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-09,False,17.36972,78.53981,25daa2e4-e46c-4cbf-82fc-db0918fed0de,ea9e6a98-ac1a-4638-8e10-672527a1762b,True,True,2f351bc4-0124-4c69-9bca-c8bb41ffac21,2,0,1,0.0,True,Ranga Reddy
30433,2023-11-23 06:23:16,BAJAJ_161_10,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2023-11,False,17.369762,78.53979,7523ebf1-35b5-45a6-b871-09101f52fbfb,a5710530-5505-4385-a977-d4c0fd254dba,False,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,0,1,0.4,True,Ranga Reddy
6267,2023-07-31 02:35:26,QA1234719,8800.2,140000.0,74555.9,INDIFY,200.0,20,N_PX/23,2023-07,False,17.402641,78.37281,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,3,1,1,0.0,False,Ranga Reddy
31225,2024-01-22 08:12:29,TCREG000000007,25000.6,1800000.0,1300000.0,SRI RAM FINANCE,750.0,48,BTX1,2024-01,False,17.369709,78.5398,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
47028,2024-06-27 09:46:25,TARGET013,99.0,1200000.0,1000000.0,INDIFY,12.0,20,2,2024-06,False,17.3697,78.53982,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
53145,2024-08-01 06:32:44,APP_2,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-08,True,17.369722,78.539795,ceb2811b-a79f-4639-a1f2-7f966f7eca9e,426ef7ea-3658-424d-b389-8e417e22f90c,True,True,5c3bb89d-50bb-4f03-a4a2-ca6e77013507,2,0,0,30.0,False,Ranga Reddy
6004,2023-06-04 01:29:31,QA1234646,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-06,True,17.402689,78.3729,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,3,4,0,0.0,False,Ranga Reddy
53295,2024-08-23 03:43:25,L0116,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,False,17.402681,78.37292,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,0,1,0.0,True,Ranga Reddy
30629,2023-12-01 06:49:40,TEST_081,8800.21,1200000.0,1000000.0,INDIFY,200.88,20,2,2023-12,False,17.369692,78.53981,aef28684-aa1b-4583-ad21-01cd2bf9f5e7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,False,True,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,0,0,1,0.0,False,Ranga Reddy
35572,2024-03-06 06:27:30,LOCATION_MARCH_MEMORYLEAK_397,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-03,False,17.369686,78.53987,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,0.7,True,Ranga Reddy
33252,2024-02-16 09:52:11,LOCATION_FEB_MEMORYLEAK_793,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-02,False,17.368166,78.5397,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,0.0,False,Ranga Reddy
45000,2024-05-01 04:33:30,LOAN_MAY_1081,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-05,True,17.369698,78.53984,de5728b1-d493-4546-a978-617e3cf94751,f66e64de-0cb3-4d27-9686-ede097d350f9,False,True,877f5722-63c8-4c24-91c0-7efa87ad804b,0,1,0,0.0,False,Ranga Reddy
47062,2024-07-05 05:55:50,LN_JUNE_120,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,True,17.36973,78.53981,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,1,0,0.0,False,Ranga Reddy
40779,2024-03-26 08:40:44,B1_001,99.0,1200000.0,1000000.0,AU BANK,0.0,20,BKT 0,2024-03,True,17.369703,78.53985,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,1,0,0.0,False,Ranga Reddy
57636,2024-09-13 12:28:00,DC00005,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,False,17.369806,78.5398,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,0.0,False,Ranga Reddy
41080,2024-04-11 12:23:03,I0012,99.0,1200000.0,1000000.0,INDIFY,12.0,20,BKT 0,2024-04,False,17.368137,78.53997,de5728b1-d493-4546-a978-617e3cf94751,f66e64de-0cb3-4d27-9686-ede097d350f9,False,True,877f5722-63c8-4c24-91c0-7efa87ad804b,0,0,1,0.0,False,Ranga Reddy
31265,2024-01-29 05:27:29,TELECALLER_TESTING_TRANSFER_0034,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-01,False,17.369713,78.53979,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,21.0,False,Ranga Reddy
6238,2023-06-27 00:17:16,QA1234723,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-06,False,17.436459,78.440636,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,3,3,1,0.0,False,Ranga Reddy
6242,2023-06-27 00:17:16,QA1234729,8800.2,140000.0,74555.9,INDIFY,200.0,20,2.35,2023-06,False,17.40273,78.37288,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,False,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,0.0,False,Ranga Reddy
47060,2024-07-05 05:55:50,LN_JUNE_118,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,True,17.369728,78.53981,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1bcac44c-ca3a-4881-854a-8fd2feef4dea,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,2,0,0.0,False,Ranga Reddy
57776,2024-09-09 05:59:24,LNA037,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,False,17.434202,78.37906,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,0,1,0.0,False,Ranga Reddy
45506,2024-05-01 04:33:31,LOAN_MAY_1587,99.0,1200000.0,1000000.0,BAJAJ FINANCE,12.0,20,2,2024-05,True,17.369692,78.539856,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy
52944,2024-08-01 05:52:40,LN_JUNE_152,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369656,78.539635,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,1,0,0,15.0,False,Ranga Reddy
6907,2023-09-18 07:30:49,LNMP98765470,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-09,True,17.3698,78.539764,25daa2e4-e46c-4cbf-82fc-db0918fed0de,ea9e6a98-ac1a-4638-8e10-672527a1762b,True,True,2f351bc4-0124-4c69-9bca-c8bb41ffac21,0,1,0,0.0,False,Ranga Reddy
7052,2023-10-02 19:05:02,DEM98767,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,1,2023-10,False,17.369701,78.53986,25daa2e4-e46c-4cbf-82fc-db0918fed0de,ea9e6a98-ac1a-4638-8e10-672527a1762b,True,True,2f351bc4-0124-4c69-9bca-c8bb41ffac21,1,1,0,0.0,False,Ranga Reddy
30057,2023-11-09 07:18:41,QA9918,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2023-11,False,17.369715,78.539795,bad834ee-6f7a-4bf9-8962-2bbf2cd33f1a,3a6a4432-95d2-4f64-8063-72040a1be886,False,True,bad834ee-6f7a-4bf9-8962-2bbf2cd33f1a,0,0,1,0.0,False,Ranga Reddy
30416,2023-11-23 04:08:11,QA_161_05,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2023-11,False,17.369707,78.53979,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
33612,2024-02-16 09:52:11,LOCATION_FEB_MEMORYLEAK_1153,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-02,False,17.39002,78.496216,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,297.0,False,Hyderabad
40834,2024-03-26 13:40:46,BNPL001,99.0,1200000.0,1000000.0,TEST CP1,0.0,20,BKT 0,2024-03,False,17.369637,78.53985,4b516431-1b37-43e2-9f4d-56973872313a,61048ec6-b6de-4dd8-88b8-371ad35a7ba8,False,True,2f71ef0d-2fe8-4239-8713-a0dc7300d8b9,0,0,2,0.0,False,Ranga Reddy
9044,2023-10-18 07:50:09,KURNL14072836,6800.0,120000.0,64472.0,AU BANK,0.0,24,0,2023-10,False,0.0,0.0,c865914b-bf35-4cb6-802a-7f9e00da6ddc,73c56318-a972-4cfa-b262-9ff4907411bb,False,True,2f351bc4-0124-4c69-9bca-c8bb41ffac21,1,0,0,0.0,False,
30197,2023-11-08 04:42:18,636738,5000.0,1200000.0,1000000.0,SRI RAM FINANCE,200.0,20,2,2023-11,False,17.369717,78.5398,7211675f-0260-40ea-a60f-065c8ca7350b,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,2,3.0,False,Ranga Reddy
53093,2024-08-01 05:52:40,LNA064,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369736,78.53984,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,1,0,0.0,False,Ranga Reddy
46790,2024-06-03 05:54:03,LN_JUNE_142,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-06,True,17.369694,78.53984,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy
46803,2024-06-12 03:58:38,LN_JUNE_155,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-06,False,17.369688,78.53981,7211675f-0260-40ea-a60f-065c8ca7350b,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
47091,2024-07-05 05:55:50,LN_JUNE_149,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,True,17.369713,78.53984,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1bcac44c-ca3a-4881-854a-8fd2feef4dea,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,1,0,0.0,False,Ranga Reddy
40478,2024-03-13 13:03:50,INCENTIVE_0003,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-03,True,17.36971,78.53983,87c0eac6-d694-41a4-82bd-a1aa1f6ee620,a3233db7-1c29-497e-b531-dc179b649362,False,True,74a76b9e-d71d-47db-afc5-29964dd585c4,0,3,0,0.0,False,Ranga Reddy
53255,2024-08-23 03:43:25,L0076,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369755,78.539825,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1,0,0,0.0,False,Ranga Reddy
31321,2024-01-31 03:57:23,TELECALLER_TESTING_TRANSFER_0090,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-01,False,17.369709,78.5398,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,42.0,False,Ranga Reddy
30576,2023-12-21 05:43:20,TEST_006,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-12,False,17.369692,78.5398,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy
30704,2023-12-01 12:01:14,TEST_0129,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2023-12,False,17.369698,78.5398,7523ebf1-35b5-45a6-b871-09101f52fbfb,a5710530-5505-4385-a977-d4c0fd254dba,False,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,0,1,0.0,False,Ranga Reddy
30038,2023-11-02 06:34:44,QA100024,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-11,True,17.36971,78.53978,1a0c688b-7de5-41a6-ac0f-0ebd97238a5a,f043c56d-0184-4dcf-aa24-743eba7c7bbb,False,True,69a4e7d6-a269-431f-a8c3-211b030eefe8,1,0,0,0.0,False,Ranga Reddy
6586,2023-08-24 09:34:51,LNMP5678912,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-08,True,17.369747,78.53977,6c4b3a46-977b-412c-9b29-fd86d6ea361b,be5dffbc-96f0-49e5-9a0d-d58fe28c8a6b,True,True,6c4b3a46-977b-412c-9b29-fd86d6ea361b,0,1,0,0.0,False,Ranga Reddy
30236,2023-11-16 08:44:20,TESTING001,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-11,False,17.369717,78.539795,7211675f-0260-40ea-a60f-065c8ca7350b,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,2,16144.0,False,Ranga Reddy
53285,2024-08-23 03:43:25,L0106,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,False,17.402712,78.372925,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,0,1,0.0,False,Ranga Reddy
48197,2024-07-22 09:39:25,IN770,99.0,1200000.0,1000000.0,BIRLA FINANCE,100.0,20,2,2024-07,False,17.369778,78.53979,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,0,1,300.0,False,Ranga Reddy
46688,2024-06-03 05:34:02,LN_JUNE_004,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-06,True,17.369688,78.53982,aef28684-aa1b-4583-ad21-01cd2bf9f5e7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,True,True,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,1,0,0,0.0,False,Ranga Reddy
57633,2024-09-02 04:57:49,DC00001,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,False,17.369753,78.539825,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,0,1,0.0,False,Ranga Reddy
46651,2024-05-28 08:03:07,I_2_003,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-05,False,17.369694,78.53984,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,True,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy
4954,2023-05-12 03:45:10,AT1234608,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-05,False,17.402702,78.37292,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,32,0,3,0.0,False,Ranga Reddy
53164,2024-08-06 06:26:02,DC00002,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-08,True,17.369772,78.53978,ceb2811b-a79f-4639-a1f2-7f966f7eca9e,426ef7ea-3658-424d-b389-8e417e22f90c,True,True,5c3bb89d-50bb-4f03-a4a2-ca6e77013507,1,0,0,0.0,False,Ranga Reddy
47097,2024-07-01 07:39:57,LN_JUNE_155,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,False,17.3697,78.53984,7211675f-0260-40ea-a60f-065c8ca7350b,b481ba4d-97ec-4ca4-9c39-b807bfe54e8c,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,1,1,0.7,True,Ranga Reddy
30120,2023-11-22 10:32:58,REQ115,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-11,True,17.369715,78.539795,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,0,1,0,0.0,False,Ranga Reddy
30419,2023-11-23 04:08:11,QA_161_10,8800.21,1200000.0,1000000.0,INDIFY,200.88,20,2,2023-11,True,17.36974,78.53978,7523ebf1-35b5-45a6-b871-09101f52fbfb,a5710530-5505-4385-a977-d4c0fd254dba,False,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,2,0,0,0.0,False,Ranga Reddy
30501,2023-11-24 11:18:35,BAJAJ_1691_02442,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2023-11,True,17.402582,78.37252,4936f81c-dddf-4ee1-8e2a-b278987cd563,58b07359-bdd6-49d2-93c3-80aa9ec80b1a,False,True,4936f81c-dddf-4ee1-8e2a-b278987cd563,1,0,0,0.0,False,Ranga Reddy
41036,2024-04-04 04:04:44,APRIL_AGRILOAN_002,99.0,1200000.0,1000000.0,AU BANK,10000.0,20,BKT 0,2024-04,False,17.369703,78.53984,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,500.0,False,Ranga Reddy
31137,2024-01-04 07:42:22,INTENSITY_031,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2024-01,False,17.402575,78.37251,7523ebf1-35b5-45a6-b871-09101f52fbfb,a5710530-5505-4385-a977-d4c0fd254dba,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,0,0,1,100.45,False,Ranga Reddy
6823,2023-09-13 13:17:27,LNMP9876580,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-09,True,17.369709,78.53978,25daa2e4-e46c-4cbf-82fc-db0918fed0de,ea9e6a98-ac1a-4638-8e10-672527a1762b,True,True,2f351bc4-0124-4c69-9bca-c8bb41ffac21,23,0,0,0.0,False,Ranga Reddy
30532,2023-11-29 08:17:36,PRIORITY_161_0283188,8800.21,1200000.0,1000000.0,INDIFY,200.88,20,2,2023-11,False,17.40255,78.37249,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,1,0,0,0.0,False,Ranga Reddy
