id,date_time,loan_number,emi_amount,loan_amount,principal_outstanding,cp_name,total_penalty_charges,tenure,current_bucket_name,month_year,is_unable_to_pay,latitude,longitude,user_id,branch_id,image_uploaded,is_visit_done_from_allocations,reporting_officer_id,Customer Not Available,PTP,Paid,total_charges,payment_link,district_plot,propensity_score
57725,2024-09-13 12:28:01,EID_01,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,False,17.369797,78.5398,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,True,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy,0.2792017369850942
31216,2024-01-21 13:12:25,LOCATION_MOBILE_NO_QA_42,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-01,False,17.369719,78.53981,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy,0.4004680398800529
6271,2023-07-31 02:35:27,QA1234723,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-07,False,17.402657,78.373024,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,1,2,0.0,True,Ranga Reddy,0.19668981256525828
4953,2023-05-12 03:45:10,AT1234607,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-05,False,17.402683,78.37293,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,5,2,1,0.0,False,Ranga Reddy,0.34502304631762154
30635,2023-12-01 06:49:40,TEST_094,8800.21,1200000.0,1000000.0,INDIFY,200.88,20,2,2023-12,True,17.369577,78.5398,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1bcac44c-ca3a-4881-854a-8fd2feef4dea,False,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1,0,0,0.0,False,Ranga Reddy,0.42716827125173323
4912,2023-04-30 01:03:16,AT1234605,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-04,False,17.402523,78.37346,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,2,0.0,True,Ranga Reddy,0.22136830479783334
4876,2023-04-04 07:51:58,L2WNTSKNR-201000220,0.0,68700.0,18541.0,,12154.0,24,5.1,2023-04,False,17.40267,78.37274,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,False,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,0.0,False,Ranga Reddy,0.06445717420353565
47063,2024-07-01 07:39:56,LN_JUNE_121,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,False,17.369686,78.53985,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy,0.3656812168991209
40936,2024-03-31 11:54:35,AAA123232,99.0,1200000.0,1000000.0,AU BANK,0.0,20,BKT 0,2024-03,False,17.369686,78.54016,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy,0.28831600202490393
41288,2024-04-15 11:23:18,LN001451118,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-04,True,17.402601,78.372635,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy,0.4421110231454903
32427,2024-02-03 13:22:56,FEB_TELECALLER_TESTING_012,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-02,False,17.36971,78.53979,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,2,0.9,False,Ranga Reddy,0.31608024363309295
31277,2024-01-29 05:27:29,TELECALLER_TESTING_TRANSFER_0046,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-01,False,17.369709,78.5398,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,34.0,False,Ranga Reddy,0.07777353840522483
46643,2024-05-27 06:48:03,INCENTIVE_0013,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-05,False,17.369686,78.53985,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,True,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy,0.2991194337527903
44284,2024-05-01 04:33:29,LOAN_MAY_365,99.0,1200000.0,1000000.0,QA,12.0,20,2,2024-05,True,17.369688,78.53985,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,0,1,0,0.0,False,Ranga Reddy,0.46310656435580827
32389,2024-02-02 04:11:43,QAREG000000016,20000.0,1600000.0,1000000.0,INDIFY,1300.0,42,BTX2,2024-02,True,17.369713,78.539856,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1bcac44c-ca3a-4881-854a-8fd2feef4dea,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,2,0,0,0.0,False,Ranga Reddy,0.23969472028055158
53179,2024-08-06 08:21:27,DTA00021,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,False,17.369759,78.539825,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy,0.36584663460405253
41067,2024-04-05 08:50:02,APRIL_3W_001112,99.0,1200000.0,1000000.0,AU BANK,10000.0,20,BKT 0,2024-04,False,17.369698,78.53985,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,2,0.0,False,Ranga Reddy,0.18968015719380724
41307,2024-04-16 09:20:17,QA0004,99.0,1200000.0,1000000.0,QA,12.0,20,FLOW,2024-04,False,17.369694,78.53985,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy,0.30103796213950973
35110,2024-02-20 11:52:48,LOCATION_FEB_PTP_0108,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2024-02,True,17.369709,78.5398,03dc9302-6d98-4a6b-8f30-1c5720691b05,4db6c3de-7961-494d-b5ef-97103968b87a,False,True,03dc9302-6d98-4a6b-8f30-1c5720691b05,0,1,0,0.0,False,Ranga Reddy,0.4133254551706517
33684,2024-02-16 09:52:11,LOCATION_FEB_MEMORYLEAK_1225,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-02,True,17.36971,78.539825,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,0,1,0,0.0,False,Ranga Reddy,0.426751653762187
46664,2024-05-28 09:14:29,I_5_004,99.0,1200000.0,1000000.0,BIRLA FINANCE 11,12.0,20,2,2024-05,True,17.369688,78.53984,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,1,0,0,0.0,False,Ranga Reddy,0.2866404764567925
31140,2024-01-04 14:11:38,LN98723,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-01,False,17.369715,78.539825,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,0,0,0.0,False,Ranga Reddy,0.3605634356144667
6802,2023-09-13 13:17:27,LNMP9876559,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-09,False,17.369707,78.53978,25daa2e4-e46c-4cbf-82fc-db0918fed0de,ea9e6a98-ac1a-4638-8e10-672527a1762b,True,True,2f351bc4-0124-4c69-9bca-c8bb41ffac21,0,1,1,0.0,False,Ranga Reddy,0.19042132061877792
57837,2024-09-13 12:28:01,LNA110,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,True,17.402672,78.37292,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,7410244a-088e-4383-833d-dd2389efa8b3,0,1,0,0.0,False,Ranga Reddy,0.45107651971512247
46875,2024-06-06 06:13:11,LNT007,3233.0,60000.0,0.0,YES BANK,0.0,0,30-90,2024-06,False,17.369688,78.53985,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,a144da0c-73cf-44be-b617-cfd33f9387ad,True,True,f10eeb27-cc68-499a-bad8-5b23e221492e,0,0,2,0.0,False,Ranga Reddy,0.2303113054276737
40920,2024-03-29 11:28:38,A1_29012024_015,99.0,1200000.0,1000000.0,AU BANK,0.0,20,BKT 0,2024-03,False,17.369696,78.539795,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy,0.28831600202490393
47085,2024-07-01 07:39:57,LN_JUNE_143,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,False,17.369709,78.53985,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,1,3000000.0,False,Ranga Reddy,0.0
41076,2024-04-11 12:28:03,I001,99.0,1200000.0,1000000.0,BAJAJ FINANCE,12.0,20,BKT 0,2024-04,False,17.368124,78.53988,de5728b1-d493-4546-a978-617e3cf94751,f66e64de-0cb3-4d27-9686-ede097d350f9,False,True,877f5722-63c8-4c24-91c0-7efa87ad804b,0,0,2,0.0,False,Ranga Reddy,0.3895493119140017
6414,2023-08-21 12:19:40,QA1234724,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-08,False,17.436438,78.44066,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,1,3,0.0,False,Ranga Reddy,0.17096808968767066
42444,2024-04-24 09:25:40,COLLECTION_004_01117,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-04,True,17.369541,78.53979,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy,0.43897167580268714
57748,2024-09-02 12:16:05,LNA006,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,False,23.032242,72.64526,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,0,1,0.0,False,Ahmadabad,0.7677837492812597
30969,2023-12-21 05:43:20,DEC_TESTING_059,8800.21,1200000.0,1000000.0,QA,200.88,20,2,2023-12,False,17.369696,78.5398,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy,0.458490247680353
47031,2024-06-27 11:11:27,TARGET016,99.0,1200000.0,1000000.0,INDIFY,12.0,20,2,2024-06,True,17.3697,78.53981,a3855922-de17-4501-ba50-ff42a883fa84,a144da0c-73cf-44be-b617-cfd33f9387ad,True,True,0beaaa0c-9362-4348-af85-424d6c3137ee,1,0,0,0.0,False,Ranga Reddy,0.40762904834326485
6284,2023-07-31 02:35:27,QA1234736,8800.2,140000.0,74555.9,SRI RAM FINANCE,200.0,20,2.35,2023-07,False,17.402653,78.3729,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,False,False,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,1,0,0.0,False,Ranga Reddy,0.24478134357813625
30762,2023-12-07 06:32:15,AB_013,8800.21,1200000.0,1000000.0,INDIFY,200.88,20,2,2023-12,False,17.369694,78.53981,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,8,0,1,0.0,False,Ranga Reddy,0.5021704336663486
30613,2023-12-01 06:34:38,TEST_061,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-12,True,17.369705,78.53981,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,0,0.0,False,Ranga Reddy,0.6088216527284463
6425,2023-08-21 12:19:40,QA1234735,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-08,False,17.490719,78.41606,724fd953-2a73-4e7b-b344-9dafdd60cd26,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,1,0,2,0.0,False,Ranga Reddy,0.15748400443564167
46674,2024-05-29 06:09:34,N_3_002,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-05,False,17.369701,78.539825,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,True,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy,0.2908008848964253
50499,2024-07-22 09:39:27,IN3072,100.0,1200000.0,1000000.0,BIRLA FINANCE,100.0,20,1,2024-07,False,17.36978,78.539795,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,0,1,300.0,False,Ranga Reddy,1.1463209503762337e-07
29997,2023-11-01 17:10:42,QAT104,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-11,False,17.28272,78.63499,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,True,7410244a-088e-4383-833d-dd2389efa8b3,1,0,0,0.0,False,Ranga Reddy,0.46366698632494535
48836,2024-07-22 09:39:26,IN1409,100.0,1200000.0,1000000.0,BIRLA FINANCE,100.0,20,1,2024-07,True,17.369799,78.539734,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,7410244a-088e-4383-833d-dd2389efa8b3,0,1,0,0.0,False,Ranga Reddy,0.4495911713805666
33756,2024-02-16 09:52:11,LOCATION_FEB_MEMORYLEAK_1297,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-02,True,17.369709,78.539825,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,1,0,0,0.0,False,Ranga Reddy,0.346278654826354
40611,2024-03-18 05:05:03,INCENTIVE_18032024_046,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-03,False,17.36971,78.539825,87c0eac6-d694-41a4-82bd-a1aa1f6ee620,a3233db7-1c29-497e-b531-dc179b649362,False,True,74a76b9e-d71d-47db-afc5-29964dd585c4,0,0,1,0.0,False,Ranga Reddy,0.35170463550298187
5357,2023-05-03 09:39:53,A0001693017722692757,414718.0,416016.0,332880.0,BAJAJ FINANCE,0.0,0,NPA,2023-05,True,23.032246,72.645164,0da5510d-d3fe-4f84-9f57-2e6ab89d2da5,9048cd23-5cc3-4a91-87aa-7e9f58149bda,True,False,8c578f71-bf2e-4591-9186-45be4892995a,0,3,0,0.0,False,Ahmadabad,0.9999997962711997
6230,2023-06-27 00:17:16,QA1234713,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,1,2023-06,False,17.297998,78.609146,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,False,7410244a-088e-4383-833d-dd2389efa8b3,0,0,1,0.0,False,Ranga Reddy,0.3920031188937831
53014,2024-08-01 05:52:40,EID_02,99.0,1200000.0,1000000.0,BIRLA FINANCE,-1.0,20,2,2024-08,True,17.369751,78.53983,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,1,0,0,0.0,False,Ranga Reddy,0.3006690334654152
47105,2024-07-01 07:39:57,LN_JUNE_163,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-07,False,17.369694,78.53982,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,1,1,0.0,False,Ranga Reddy,0.45199929259386806
46675,2024-05-29 06:09:34,N_3_003,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-05,False,17.369724,78.5398,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,True,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,Ranga Reddy,0.2908008848964253
57788,2024-09-13 12:28:01,LNA051,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,True,17.369814,78.53979,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,a9cf721c-56fe-4e6a-aa7c-fd56f4b04efd,1,0,0,0.0,False,Ranga Reddy,0.30077284450326613
57661,2024-09-02 04:57:49,LNA054,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-09,False,17.402672,78.37292,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,1,1,0.0,False,Ranga Reddy,0.45038625807517374
46639,2024-05-27 05:13:02,INCENTIVE_003,99.0,1200000.0,1000000.0,BIRLA FINANCE,12.0,20,2,2024-05,True,17.369688,78.53984,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,1,0,0,0.0,False,Ranga Reddy,0.3028798861157216
31130,2024-01-04 07:42:22,INTENSITY_024,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2024-01,False,17.402575,78.37251,aef28684-aa1b-4583-ad21-01cd2bf9f5e7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,True,True,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,0,0,1,0.0,False,Ranga Reddy,0.4505528992218945
52800,2024-07-26 03:56:04,LNO_01,-99.0,1200000.0,1000000.0,BIRLA FINANCE,-14.0,20,2,2024-07,False,17.369745,78.53981,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,0,1,0.0,False,Ranga Reddy,0.3627089598972745
4877,2023-04-04 07:51:58,L2WNTSNZB-201000814,0.0,62500.0,11615.0,,6008.0,24,3.43,2023-04,False,17.402699,78.37276,c61d5765-b16c-4cde-a5b8-e5ba3c5efae4,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,False,5bcdd652-866b-4102-910b-e8ad8e86d0f8,0,0,1,0.0,False,Ranga Reddy,0.10285993652386734
30706,2023-12-21 11:45:44,TEST_0132,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-12,False,17.369696,78.5398,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.0,False,Ranga Reddy,0.4710706399598951
30499,2023-11-24 11:18:35,BAJAJ_161_902442,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2023-11,True,17.369719,78.53978,724fd953-2a73-4e7b-b344-9dafdd60cd26,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,0,1,0,0.0,False,Ranga Reddy,0.49421423252035157
35120,2024-02-20 11:52:48,LOCATION_FEB_PTP_0118,8800.21,1200000.0,1000000.0,INDIFY,200.88,20,2,2024-02,True,17.369709,78.53982,0f63d097-6efb-4881-8a14-350cc4d04525,14168005-a2fc-429c-9642-f15ef5f39d1c,False,True,0f63d097-6efb-4881-8a14-350cc4d04525,0,1,0,0.0,False,Ranga Reddy,0.4537239951972137
30415,2023-11-23 04:08:11,QA_161_04,8800.21,1200000.0,1000000.0,BAJAJ FINANCE,200.88,20,2,2023-11,False,17.369713,78.5398,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,False,True,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,0,0,1,0.0,False,Ranga Reddy,0.37298289175506694
53168,2024-08-06 08:21:27,DTA00010,99.0,1200000.0,1000000.0,BIRLA FINANCE,-10.0,20,2,2024-08,False,17.369751,78.53983,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,1,1,1,0.0,False,Ranga Reddy,0.45989172912555476
7184,2023-10-18 07:04:52,QA1021,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-10,True,17.369709,78.53979,e86fcbe0-86ee-41f9-a729-0ce9b0f75da4,efead089-7bc7-41c4-bcf4-262cdb8acfa2,False,True,c276273b-9e6c-450c-b416-3ab420357e93,0,1,0,0.0,False,Ranga Reddy,0.546772616439077
40949,2024-03-31 11:54:36,AAA1235,99.0,1200000.0,1000000.0,AU BANK,0.0,20,BKT 0,2024-03,False,17.369703,78.53984,13ffc8d1-d3a5-4693-8ba4-f854e287bbdd,ec8b3a3a-fdca-45cb-acd5-283c29ae39a2,False,True,0beaaa0c-9362-4348-af85-424d6c3137ee,0,0,1,0.0,False,Ranga Reddy,0.2686046099455125
32439,2024-02-01 06:13:49,FEB_TELECALLER_TESTING_024,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-02,False,17.435322,78.378,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,2,121.0,False,Ranga Reddy,0.0009632082475573069
30696,2023-12-01 12:01:14,TEST_0121,8800.21,1200000.0,1000000.0,INDIFY,200.88,20,2,2023-12,True,17.369698,78.53981,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,1bcac44c-ca3a-4881-854a-8fd2feef4dea,False,True,59091ff4-f4ee-4632-85ef-c7e81b1a2b64,0,1,0,0.0,False,Ranga Reddy,0.5085414236732472
30097,2023-11-20 07:10:40,NOT00002,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-11,False,17.369717,78.53981,80516d36-4bc4-4570-8e02-1cdac4ac4e88,34d310e7-367f-48bf-a1f4-75e39433bb34,True,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.5,True,Ranga Reddy,0.437190116683604
30460,2023-11-23 06:28:25,AUBANK_161_08,8800.21,1200000.0,1000000.0,AU BANK,200.88,20,2,2023-11,False,17.3701,78.53973,7211675f-0260-40ea-a60f-065c8ca7350b,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,1,0.7,True,Ranga Reddy,0.3702023871972877
4966,2023-05-12 03:45:10,AT1234620,8800.2,140000.0,74555.9,BAJAJ FINANCE,200.0,20,2.35,2023-05,False,17.402687,78.37294,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,True,False,7410244a-088e-4383-833d-dd2389efa8b3,1,0,1,0.0,False,Ranga Reddy,0.15256422474043546
40862,2024-03-27 09:00:50,BNPL_QA_009,8800.21,1200000.0,1000000.0,QA,0.0,20,BKT 0,2024-03,True,17.369707,78.53984,de5728b1-d493-4546-a978-617e3cf94751,f66e64de-0cb3-4d27-9686-ede097d350f9,False,True,877f5722-63c8-4c24-91c0-7efa87ad804b,1,0,0,0.0,False,Ranga Reddy,0.5023821937583667
30756,2023-12-07 06:32:15,AB_007,8800.21,1200000.0,1000000.0,SRI RAM FINANCE,200.88,20,2,2023-12,True,17.369696,78.5398,7410244a-088e-4383-833d-dd2389efa8b3,7e973535-f6d7-4d6a-9039-6c7877a31ee4,False,True,7410244a-088e-4383-833d-dd2389efa8b3,0,1,0,0.0,False,Ranga Reddy,0.5422134665932817
41120,2024-04-15 09:23:15,LN021,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-04,False,17.369694,78.53985,de5728b1-d493-4546-a978-617e3cf94751,f66e64de-0cb3-4d27-9686-ede097d350f9,False,True,877f5722-63c8-4c24-91c0-7efa87ad804b,0,0,1,0.7,True,Ranga Reddy,0.3501500783100648
41231,2024-04-15 09:43:16,LN00173,99.0,1200000.0,1000000.0,SRI RAM FINANCE,12.0,20,2,2024-04,False,17.369692,78.53985,aef28684-aa1b-4583-ad21-01cd2bf9f5e7,1bc4cfcc-467c-4249-95e4-ef5c48a88090,False,True,41a5a35b-1a4a-471d-b406-7a3cc84e07f7,0,0,1,0.0,False,Ranga Reddy,0.42843090085946284
32422,2024-02-01 06:13:49,FEB_TELECALLER_TESTING_007,99.0,1200000.0,1000000.0,AU BANK,12.0,20,2,2024-02,False,17.435322,78.378,1ced5838-8fea-4f85-89fd-14b823f69ed9,34d310e7-367f-48bf-a1f4-75e39433bb34,False,True,ee3c950d-d6b9-4b09-b027-0dd20bdb6016,0,0,3,36.0,False,Ranga Reddy,0.05864639808869393
40755,2024-03-26 08:40:43,A2_004,99.0,1200000.0,1000000.0,BAJAJ FINANCE,0.0,20,FLOW,2024-03,False,0.0,0.0,276dacdf-0895-4a66-8120-cb2af6134d0d,56847958-fa84-4b6a-b20a-6a9477235a11,False,True,9cefea45-2680-48d6-9439-f150db80ac87,0,0,1,0.0,False,,0.21871632793492454
